,date,rd_link_cd,signgu_cd,signgu_nm,adstrd_cd,adstrd_nm,dayweek_cd,agrde_cd,tmzon_cd,flpop_co
8761041,201612,25761,11290,己合备,11290640,沥釜3悼,2,50,2,0.275
8763211,201612,25784,11290,己合备,11290640,沥釜3悼,1,0,2,0.31573528
8763218,201612,25784,11290,己合备,11290640,沥釜3悼,1,10,2,0.014205882
8763225,201612,25784,11290,己合备,11290640,沥釜3悼,1,20,2,0.13696079
8763232,201612,25784,11290,己合备,11290640,沥釜3悼,1,30,2,0.036284313
8763239,201612,25784,11290,己合备,11290640,沥釜3悼,1,40,2,0.0665
8763246,201612,25784,11290,己合备,11290640,沥釜3悼,1,50,2,0.045754902
8763253,201612,25784,11290,己合备,11290640,沥釜3悼,1,60,2,0.016029412
8763260,201612,25784,11290,己合备,11290640,沥釜3悼,2,0,2,0.06590686
8763267,201612,25784,11290,己合备,11290640,沥釜3悼,2,10,2,0.0008088235
8763274,201612,25784,11290,己合备,11290640,沥釜3悼,2,20,2,0.015882352
8763281,201612,25784,11290,己合备,11290640,沥釜3悼,2,30,2,0.008970588
8763288,201612,25784,11290,己合备,11290640,沥釜3悼,2,40,2,0.016544119
8763295,201612,25784,11290,己合备,11290640,沥釜3悼,2,50,2,0.015514706
8763302,201612,25784,11290,己合备,11290640,沥釜3悼,2,60,2,0.008186274
8763603,201612,25788,11290,己合备,11290640,沥釜3悼,1,0,2,0.665
8763624,201612,25788,11290,己合备,11290640,沥釜3悼,1,30,2,0.095
8763631,201612,25788,11290,己合备,11290640,沥釜3悼,1,40,2,0.095
8763638,201612,25788,11290,己合备,11290640,沥釜3悼,1,50,2,0.475
8765367,201612,25804,11290,己合备,11290640,沥釜3悼,1,0,2,4.8406
8765374,201612,25804,11290,己合备,11290640,沥釜3悼,1,10,2,0.4665
8765381,201612,25804,11290,己合备,11290640,沥釜3悼,1,20,2,0.9473
8765388,201612,25804,11290,己合备,11290640,沥釜3悼,1,30,2,0.8
8765395,201612,25804,11290,己合备,11290640,沥釜3悼,1,40,2,1.0134
8765402,201612,25804,11290,己合备,11290640,沥釜3悼,1,50,2,0.9599
8765409,201612,25804,11290,己合备,11290640,沥釜3悼,1,60,2,0.6535
8765416,201612,25804,11290,己合备,11290640,沥釜3悼,2,0,2,2.2665
8765423,201612,25804,11290,己合备,11290640,沥釜3悼,2,10,2,0.03325
8765430,201612,25804,11290,己合备,11290640,沥釜3悼,2,20,2,0.3665
8765437,201612,25804,11290,己合备,11290640,沥釜3悼,2,30,2,0.3665
8765444,201612,25804,11290,己合备,11290640,沥釜3悼,2,40,2,0.5335
8765451,201612,25804,11290,己合备,11290640,沥釜3悼,2,50,2,0.63325
8765458,201612,25804,11290,己合备,11290640,沥釜3悼,2,60,2,0.3335
8765465,201612,25805,11290,己合备,11290640,沥釜3悼,1,0,2,0.12
8765479,201612,25805,11290,己合备,11290640,沥釜3悼,1,20,2,0.12
8766151,201612,25811,11290,己合备,11290640,沥釜3悼,1,0,2,4.617
8766165,201612,25811,11290,己合备,11290640,沥釜3悼,1,20,2,0.61333334
8766172,201612,25811,11290,己合备,11290640,沥釜3悼,1,30,2,0.98333335
8766179,201612,25811,11290,己合备,11290640,沥釜3悼,1,40,2,1.2766666
8766186,201612,25811,11290,己合备,11290640,沥釜3悼,1,50,2,1.0563333
8766193,201612,25811,11290,己合备,11290640,沥釜3悼,1,60,2,0.68733335
8766200,201612,25811,11290,己合备,11290640,沥釜3悼,2,0,2,1.6383333
8766221,201612,25811,11290,己合备,11290640,沥釜3悼,2,30,2,0.3025
8766228,201612,25811,11290,己合备,11290640,沥釜3悼,2,40,2,0.5466667
8766235,201612,25811,11290,己合备,11290640,沥釜3悼,2,50,2,0.6075
8766242,201612,25811,11290,己合备,11290640,沥釜3悼,2,60,2,0.18166667
8767033,201612,25821,11290,己合备,11290640,沥釜3悼,1,0,2,1.3601538
8767040,201612,25821,11290,己合备,11290640,沥釜3悼,1,10,2,0.052615386
8767054,201612,25821,11290,己合备,11290640,沥釜3悼,1,30,2,0.19153847
8767061,201612,25821,11290,己合备,11290640,沥釜3悼,1,40,2,0.33946154
8767068,201612,25821,11290,己合备,11290640,沥釜3悼,1,50,2,0.5596154
8767075,201612,25821,11290,己合备,11290640,沥釜3悼,1,60,2,0.21692307
8767082,201612,25821,11290,己合备,11290640,沥釜3悼,2,0,2,0.1826923
8767103,201612,25821,11290,己合备,11290640,沥釜3悼,2,30,2,0.032307692
8767110,201612,25821,11290,己合备,11290640,沥釜3悼,2,40,2,0.064615384
8767117,201612,25821,11290,己合备,11290640,沥釜3悼,2,50,2,0.08576923
8768699,201612,25839,11290,己合备,11290640,沥釜3悼,1,0,2,0.5985
8768720,201612,25839,11290,己合备,11290640,沥釜3悼,1,30,2,0.0855
8768727,201612,25839,11290,己合备,11290640,沥釜3悼,1,40,2,0.0855
8768734,201612,25839,11290,己合备,11290640,沥釜3悼,1,50,2,0.4275
8771835,201612,25869,11290,己合备,11290640,沥釜3悼,1,0,2,13.912
8771849,201612,25869,11290,己合备,11290640,沥釜3悼,1,20,2,1.85
8771856,201612,25869,11290,己合备,11290640,沥釜3悼,1,30,2,2.96
8771863,201612,25869,11290,己合备,11290640,沥釜3悼,1,40,2,3.848
8771870,201612,25869,11290,己合备,11290640,沥釜3悼,1,50,2,3.182
8771877,201612,25869,11290,己合备,11290640,沥釜3悼,1,60,2,2.072
8771884,201612,25869,11290,己合备,11290640,沥釜3悼,2,0,2,4.935
8771905,201612,25869,11290,己合备,11290640,沥釜3悼,2,30,2,0.9125
8771912,201612,25869,11290,己合备,11290640,沥釜3悼,2,40,2,1.645
8771919,201612,25869,11290,己合备,11290640,沥釜3悼,2,50,2,1.83
8771926,201612,25869,11290,己合备,11290640,沥釜3悼,2,60,2,0.5475
8777225,201612,25928,11290,己合备,11290640,沥釜3悼,1,0,2,0.318
8777239,201612,25928,11290,己合备,11290640,沥釜3悼,1,20,2,0.318
8778695,201612,25942,11290,己合备,11290640,沥釜3悼,1,0,2,1.9425
8778709,201612,25942,11290,己合备,11290640,沥釜3悼,1,20,2,1.2785
8778723,201612,25942,11290,己合备,11290640,沥釜3悼,1,40,2,0.531
8778730,201612,25942,11290,己合备,11290640,沥釜3悼,1,50,2,0.133
8778793,201612,25943,11290,己合备,11290640,沥釜3悼,1,0,2,0.9573333
8778807,201612,25943,11290,己合备,11290640,沥釜3悼,1,20,2,0.744
8778821,201612,25943,11290,己合备,11290640,沥釜3悼,1,40,2,0.17066666
8778828,201612,25943,11290,己合备,11290640,沥釜3悼,1,50,2,0.042666666
8779773,201612,25953,11290,己合备,11290640,沥釜3悼,1,0,2,0.7482857
8779787,201612,25953,11290,己合备,11290640,沥釜3悼,1,20,2,0.604
8779801,201612,25953,11290,己合备,11290640,沥釜3悼,1,40,2,0.115428574
8779808,201612,25953,11290,己合备,11290640,沥釜3悼,1,50,2,0.028857144
8781047,201612,25967,11290,己合备,11290640,沥釜3悼,1,0,2,1.7795
8781061,201612,25967,11290,己合备,11290640,沥釜3悼,1,20,2,0.057
8781068,201612,25967,11290,己合备,11290640,沥釜3悼,1,30,2,0.26475
8781075,201612,25967,11290,己合备,11290640,沥釜3悼,1,40,2,0.6245
8781082,201612,25967,11290,己合备,11290640,沥釜3悼,1,50,2,0.60575
8781089,201612,25967,11290,己合备,11290640,沥釜3悼,1,60,2,0.2275
8781096,201612,25967,11290,己合备,11290640,沥釜3悼,2,0,2,0.28
8781117,201612,25967,11290,己合备,11290640,沥釜3悼,2,30,2,0.046875
8781124,201612,25967,11290,己合备,11290640,沥釜3悼,2,40,2,0.093125
8781131,201612,25967,11290,己合备,11290640,沥釜3悼,2,50,2,0.093125
8781138,201612,25967,11290,己合备,11290640,沥釜3悼,2,60,2,0.046875
8781145,201612,25968,11290,己合备,11290640,沥釜3悼,1,0,2,4.15225
8781159,201612,25968,11290,己合备,11290640,沥釜3悼,1,20,2,0.1125
8781166,201612,25968,11290,己合备,11290640,沥釜3悼,1,30,2,0.63475
8781173,201612,25968,11290,己合备,11290640,沥釜3悼,1,40,2,1.4015
8781180,201612,25968,11290,己合备,11290640,沥釜3悼,1,50,2,1.4445
8781187,201612,25968,11290,己合备,11290640,沥釜3悼,1,60,2,0.559
8781194,201612,25968,11290,己合备,11290640,沥釜3悼,2,0,2,0.6225
8781215,201612,25968,11290,己合备,11290640,沥釜3悼,2,30,2,0.0925
8781222,201612,25968,11290,己合备,11290640,沥釜3悼,2,40,2,0.184375
8781229,201612,25968,11290,己合备,11290640,沥釜3悼,2,50,2,0.253125
8781236,201612,25968,11290,己合备,11290640,沥釜3悼,2,60,2,0.0925
8781439,201612,25971,11290,己合备,11290640,沥釜3悼,1,0,2,4.04225
8781446,201612,25971,11290,己合备,11290640,沥釜3悼,1,10,2,0.125
8781453,201612,25971,11290,己合备,11290640,沥釜3悼,1,20,2,0.23433334
8781460,201612,25971,11290,己合备,11290640,沥釜3悼,1,30,2,0.73191667
8781467,201612,25971,11290,己合备,11290640,沥釜3悼,1,40,2,1.1115834
8781474,201612,25971,11290,己合备,11290640,沥釜3悼,1,50,2,1.25075
8781481,201612,25971,11290,己合备,11290640,沥釜3悼,1,60,2,0.5886667
8781488,201612,25971,11290,己合备,11290640,沥釜3悼,2,0,2,1.1247916
8781509,201612,25971,11290,己合备,11290640,沥釜3悼,2,30,2,0.19145833
8781516,201612,25971,11290,己合备,11290640,沥釜3悼,2,40,2,0.35229167
8781523,201612,25971,11290,己合备,11290640,沥釜3悼,2,50,2,0.45895833
8781530,201612,25971,11290,己合备,11290640,沥釜3悼,2,60,2,0.122083336
8781537,201612,25972,11290,己合备,11290640,沥釜3悼,1,0,2,11.514286
8781544,201612,25972,11290,己合备,11290640,沥釜3悼,1,10,2,0.27785715
8781551,201612,25972,11290,己合备,11290640,沥釜3悼,1,20,2,1.0545714
8781558,201612,25972,11290,己合备,11290640,沥釜3悼,1,30,2,2.2364285
8781565,201612,25972,11290,己合备,11290640,沥釜3悼,1,40,2,3.132
8781572,201612,25972,11290,己合备,11290640,沥釜3悼,1,50,2,3.089857
8781579,201612,25972,11290,己合备,11290640,沥釜3悼,1,60,2,1.7235714
8781586,201612,25972,11290,己合备,11290640,沥釜3悼,2,0,2,4.0607142
8781607,201612,25972,11290,己合备,11290640,沥釜3悼,2,30,2,0.6867857
8781614,201612,25972,11290,己合备,11290640,沥釜3悼,2,40,2,1.2357143
8781621,201612,25972,11290,己合备,11290640,沥釜3悼,2,50,2,1.5882143
8781628,201612,25972,11290,己合备,11290640,沥釜3悼,2,60,2,0.55
8782615,201612,25985,11290,己合备,11290640,沥釜3悼,1,0,2,5.4723334
8782636,201612,25985,11290,己合备,11290640,沥釜3悼,1,30,2,0.7443333
8782643,201612,25985,11290,己合备,11290640,沥釜3悼,1,40,2,1.6206666
8782650,201612,25985,11290,己合备,11290640,沥釜3悼,1,50,2,2.0246665
8782657,201612,25985,11290,己合备,11290640,沥釜3悼,1,60,2,1.0826666
8782664,201612,25985,11290,己合备,11290640,沥釜3悼,2,0,2,1.1716666
8782685,201612,25985,11290,己合备,11290640,沥釜3悼,2,30,2,0.16666667
8782692,201612,25985,11290,己合备,11290640,沥釜3悼,2,40,2,0.33583334
8782699,201612,25985,11290,己合备,11290640,沥釜3悼,2,50,2,0.5025
8782706,201612,25985,11290,己合备,11290640,沥釜3悼,2,60,2,0.16666667
8783007,201612,25989,11290,己合备,11290640,沥釜3悼,1,0,2,0.71
8783021,201612,25989,11290,己合备,11290640,沥釜3悼,1,20,2,0.71
8783203,201612,25990,11290,己合备,11290640,沥釜3悼,1,0,2,0.64533335
8783217,201612,25990,11290,己合备,11290640,沥釜3悼,1,20,2,0.64533335
8785457,201612,26011,11290,己合备,11290640,沥釜3悼,1,0,2,10.394
8785471,201612,26011,11290,己合备,11290640,沥釜3悼,1,20,2,1.385
8785478,201612,26011,11290,己合备,11290640,沥釜3悼,1,30,2,2.21
8785485,201612,26011,11290,己合备,11290640,沥釜3悼,1,40,2,2.874
8785492,201612,26011,11290,己合备,11290640,沥釜3悼,1,50,2,2.375
8785499,201612,26011,11290,己合备,11290640,沥釜3悼,1,60,2,1.55
8785506,201612,26011,11290,己合备,11290640,沥釜3悼,2,0,2,3.6875
8785527,201612,26011,11290,己合备,11290640,沥釜3悼,2,30,2,0.6825
8785534,201612,26011,11290,己合备,11290640,沥釜3悼,2,40,2,1.2275
8785541,201612,26011,11290,己合备,11290640,沥釜3悼,2,50,2,1.3675
8785548,201612,26011,11290,己合备,11290640,沥釜3悼,2,60,2,0.41
8786241,201612,26019,11290,己合备,11290640,沥釜3悼,1,0,2,6.929333
8786255,201612,26019,11290,己合备,11290640,沥釜3悼,1,20,2,0.92333335
8786262,201612,26019,11290,己合备,11290640,沥釜3悼,1,30,2,1.4733334
8786269,201612,26019,11290,己合备,11290640,沥釜3悼,1,40,2,1.916
8786276,201612,26019,11290,己合备,11290640,沥釜3悼,1,50,2,1.5833334
8786283,201612,26019,11290,己合备,11290640,沥釜3悼,1,60,2,1.0333333
8786290,201612,26019,11290,己合备,11290640,沥釜3悼,2,0,2,2.4633334
8786311,201612,26019,11290,己合备,11290640,沥釜3悼,2,30,2,0.45583335
8786318,201612,26019,11290,己合备,11290640,沥釜3悼,2,40,2,0.82
8786325,201612,26019,11290,己合备,11290640,沥釜3悼,2,50,2,0.91333336
8786332,201612,26019,11290,己合备,11290640,沥釜3悼,2,60,2,0.27416667
8786829,201612,26025,11290,己合备,11290640,沥釜3悼,1,0,2,0.56733334
8786850,201612,26025,11290,己合备,11290640,沥釜3悼,1,30,2,0.09866667
8786857,201612,26025,11290,己合备,11290640,沥釜3悼,1,40,2,0.148
8786864,201612,26025,11290,己合备,11290640,沥釜3悼,1,50,2,0.222
8786871,201612,26025,11290,己合备,11290640,沥釜3悼,1,60,2,0.09866667
8786878,201612,26025,11290,己合备,11290640,沥釜3悼,2,0,2,0.060833335
8786913,201612,26025,11290,己合备,11290640,沥釜3悼,2,50,2,0.060833335
8786927,201612,26026,11290,己合备,11290640,沥釜3悼,1,0,2,5.222
8786941,201612,26026,11290,己合备,11290640,沥釜3悼,1,20,2,0.695
8786948,201612,26026,11290,己合备,11290640,沥釜3悼,1,30,2,1.11
8786955,201612,26026,11290,己合备,11290640,沥釜3悼,1,40,2,1.444
8786962,201612,26026,11290,己合备,11290640,沥釜3悼,1,50,2,1.194
8786969,201612,26026,11290,己合备,11290640,沥釜3悼,1,60,2,0.779
8786976,201612,26026,11290,己合备,11290640,沥釜3悼,2,0,2,1.8525
8786997,201612,26026,11290,己合备,11290640,沥釜3悼,2,30,2,0.3425
8787004,201612,26026,11290,己合备,11290640,沥釜3悼,2,40,2,0.6175
8787011,201612,26026,11290,己合备,11290640,沥釜3悼,2,50,2,0.68625
8787018,201612,26026,11290,己合备,11290640,沥釜3悼,2,60,2,0.20625
8789965,201612,26057,11290,己合备,11290640,沥釜3悼,1,0,2,0.2857143
8789979,201612,26057,11290,己合备,11290640,沥釜3悼,1,20,2,0.2857143
8791239,201612,26070,11290,己合备,11290640,沥釜3悼,1,0,2,14.652
8791246,201612,26070,11290,己合备,11290640,沥釜3悼,1,10,2,0.37
8791253,201612,26070,11290,己合备,11290640,沥釜3悼,1,20,2,1.406
8791260,201612,26070,11290,己合备,11290640,沥釜3悼,1,30,2,2.812
8791267,201612,26070,11290,己合备,11290640,沥釜3悼,1,40,2,3.922
8791274,201612,26070,11290,己合备,11290640,沥釜3悼,1,50,2,3.922
8791281,201612,26070,11290,己合备,11290640,沥釜3悼,1,60,2,2.22
8791288,201612,26070,11290,己合备,11290640,沥釜3悼,2,0,2,5.3075
8791309,201612,26070,11290,己合备,11290640,沥釜3悼,2,30,2,0.915
8791316,201612,26070,11290,己合备,11290640,沥釜3悼,2,40,2,1.6475
8791323,201612,26070,11290,己合备,11290640,沥釜3悼,2,50,2,2.0125
8791330,201612,26070,11290,己合备,11290640,沥釜3悼,2,60,2,0.7325
8793297,201612,26092,11290,己合备,11290640,沥釜3悼,1,0,2,0.38555557
8793311,201612,26092,11290,己合备,11290640,沥釜3悼,1,20,2,0.38555557
8793885,201612,26099,11290,己合备,11290640,沥釜3悼,1,0,2,2.1713333
8793899,201612,26099,11290,己合备,11290640,沥釜3悼,1,20,2,0.076
8793906,201612,26099,11290,己合备,11290640,沥釜3悼,1,30,2,0.37833333
8793913,201612,26099,11290,己合备,11290640,沥釜3悼,1,40,2,0.858
8793920,201612,26099,11290,己合备,11290640,沥釜3悼,1,50,2,0.682
8793927,201612,26099,11290,己合备,11290640,沥釜3悼,1,60,2,0.177
8793934,201612,26099,11290,己合备,11290640,沥釜3悼,2,0,2,0.37333333
8793955,201612,26099,11290,己合备,11290640,沥釜3悼,2,30,2,0.0625
8793962,201612,26099,11290,己合备,11290640,沥釜3悼,2,40,2,0.12416667
8793969,201612,26099,11290,己合备,11290640,沥釜3悼,2,50,2,0.12416667
8793976,201612,26099,11290,己合备,11290640,沥釜3悼,2,60,2,0.0625
8794081,201612,26100,11290,己合备,11290640,沥釜3悼,1,0,2,2.9906666
8794095,201612,26100,11290,己合备,11290640,沥釜3悼,1,20,2,0.114
8794102,201612,26100,11290,己合备,11290640,沥釜3悼,1,30,2,0.52933335
8794109,201612,26100,11290,己合备,11290640,沥釜3悼,1,40,2,1.2486666
8794116,201612,26100,11290,己合备,11290640,沥釜3悼,1,50,2,0.8326667
8794123,201612,26100,11290,己合备,11290640,沥釜3悼,1,60,2,0.266
8794130,201612,26100,11290,己合备,11290640,沥釜3悼,2,0,2,0.56
8794151,201612,26100,11290,己合备,11290640,沥釜3悼,2,30,2,0.093333334
8794158,201612,26100,11290,己合备,11290640,沥釜3悼,2,40,2,0.18666667
8794165,201612,26100,11290,己合备,11290640,沥釜3悼,2,50,2,0.18666667
8794172,201612,26100,11290,己合备,11290640,沥釜3悼,2,60,2,0.093333334
8801529,201612,26174,11290,己合备,11290640,沥釜3悼,1,0,2,0.5
8801543,201612,26174,11290,己合备,11290640,沥釜3悼,1,20,2,0.5
8801627,201612,26175,11290,己合备,11290640,沥釜3悼,1,0,2,0.07083333
8801641,201612,26175,11290,己合备,11290640,沥釜3悼,1,20,2,0.07083333
8802607,201612,26184,11290,己合备,11290640,沥釜3悼,1,0,2,6.338
8802621,201612,26184,11290,己合备,11290640,沥釜3悼,1,20,2,0.224
8802628,201612,26184,11290,己合备,11290640,沥釜3悼,1,30,2,1.0436667
8802635,201612,26184,11290,己合备,11290640,沥釜3悼,1,40,2,2.4606667
8802642,201612,26184,11290,己合备,11290640,沥釜3悼,1,50,2,1.9383334
8802649,201612,26184,11290,己合备,11290640,沥釜3悼,1,60,2,0.6713333
8802656,201612,26184,11290,己合备,11290640,沥釜3悼,2,0,2,1.1033334
8802677,201612,26184,11290,己合备,11290640,沥釜3悼,2,30,2,0.18416667
8802684,201612,26184,11290,己合备,11290640,沥釜3悼,2,40,2,0.3675
8802691,201612,26184,11290,己合备,11290640,沥釜3悼,2,50,2,0.3675
8802698,201612,26184,11290,己合备,11290640,沥釜3悼,2,60,2,0.18416667
8802705,201612,26185,11290,己合备,11290640,沥釜3悼,1,0,2,17.538
8802719,201612,26185,11290,己合备,11290640,沥釜3悼,1,20,2,0.666
8802726,201612,26185,11290,己合备,11290640,沥釜3悼,1,30,2,3.108
8802733,201612,26185,11290,己合备,11290640,沥釜3悼,1,40,2,7.326
8802740,201612,26185,11290,己合备,11290640,沥釜3悼,1,50,2,4.884
8802747,201612,26185,11290,己合备,11290640,沥釜3悼,1,60,2,1.554
8802754,201612,26185,11290,己合备,11290640,沥釜3悼,2,0,2,3.285
8802775,201612,26185,11290,己合备,11290640,沥釜3悼,2,30,2,0.5475
8802782,201612,26185,11290,己合备,11290640,沥釜3悼,2,40,2,1.095
8802789,201612,26185,11290,己合备,11290640,沥釜3悼,2,50,2,1.095
8802796,201612,26185,11290,己合备,11290640,沥釜3悼,2,60,2,0.5475
8803979,201612,26197,11290,己合备,11290640,沥釜3悼,1,0,2,11.395875
8803986,201612,26197,11290,己合备,11290640,沥釜3悼,1,10,2,0.425625
8803993,201612,26197,11290,己合备,11290640,沥釜3悼,1,20,2,1.107375
8804000,201612,26197,11290,己合备,11290640,沥釜3悼,1,30,2,1.786125
8804007,201612,26197,11290,己合备,11290640,沥釜3悼,1,40,2,2.777
8804014,201612,26197,11290,己合备,11290640,沥釜3悼,1,50,2,2.927625
8804021,201612,26197,11290,己合备,11290640,沥釜3悼,1,60,2,2.372125
8804028,201612,26197,11290,己合备,11290640,沥釜3悼,2,0,2,5.0425
8804042,201612,26197,11290,己合备,11290640,沥釜3悼,2,20,2,0.6325
8804049,201612,26197,11290,己合备,11290640,沥釜3悼,2,30,2,0.81
8804056,201612,26197,11290,己合备,11290640,沥釜3悼,2,40,2,1.13
8804063,201612,26197,11290,己合备,11290640,沥釜3悼,2,50,2,1.4490625
8804070,201612,26197,11290,己合备,11290640,沥釜3悼,2,60,2,1.0209374
8804175,201612,26199,11290,己合备,11290640,沥釜3悼,1,0,2,17.590666
8804189,201612,26199,11290,己合备,11290640,沥釜3悼,1,20,2,0.668
8804196,201612,26199,11290,己合备,11290640,沥釜3悼,1,30,2,3.1173334
8804203,201612,26199,11290,己合备,11290640,沥釜3悼,1,40,2,7.348
8804210,201612,26199,11290,己合备,11290640,沥釜3悼,1,50,2,4.898667
8804217,201612,26199,11290,己合备,11290640,沥釜3悼,1,60,2,1.5586667
8804224,201612,26199,11290,己合备,11290640,沥釜3悼,2,0,2,3.295
8804245,201612,26199,11290,己合备,11290640,沥釜3悼,2,30,2,0.5491667
8804252,201612,26199,11290,己合备,11290640,沥釜3悼,2,40,2,1.0983334
8804259,201612,26199,11290,己合备,11290640,沥釜3悼,2,50,2,1.0983334
8804266,201612,26199,11290,己合备,11290640,沥釜3悼,2,60,2,0.5491667
8807115,201612,26228,11290,己合备,11290640,沥釜3悼,1,0,2,3.6406667
8807136,201612,26228,11290,己合备,11290640,沥釜3悼,1,30,2,0.49366668
8807143,201612,26228,11290,己合备,11290640,沥釜3悼,1,40,2,1.1073333
8807150,201612,26228,11290,己合备,11290640,沥釜3悼,1,50,2,1.2823334
8807157,201612,26228,11290,己合备,11290640,沥釜3悼,1,60,2,0.75733334
8807164,201612,26228,11290,己合备,11290640,沥釜3悼,2,0,2,0.82
8807185,201612,26228,11290,己合备,11290640,沥釜3悼,2,30,2,0.11666667
8807192,201612,26228,11290,己合备,11290640,沥釜3悼,2,40,2,0.235
8807199,201612,26228,11290,己合备,11290640,沥釜3悼,2,50,2,0.35166666
8807206,201612,26228,11290,己合备,11290640,沥釜3悼,2,60,2,0.11666667
8807801,201612,26235,11290,己合备,11290640,沥釜3悼,1,0,2,0.74
8807815,201612,26235,11290,己合备,11290640,沥釜3悼,1,20,2,0.74
