구간번호,관리청,도로분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
11215-1,서울특별시(광진구),구도,서울특별시 광진구,워커힐로,1,37.55079182,127.100871,37.55336842,127.0974968,0.003374182,-0.002576601,322.6338382
11215-3,서울특별시(광진구),시도,서울특별시 광진구,천호대로,1,37.5464287,127.1009516,37.54888775,127.0939981,0.006953525,-0.002459053,340.5243094
41460-101,경기도(용인시),지방도,경기도 용인시,317호(기흥저수지옆),1.5,37.24073187,127.1015092,37.22750197,127.1022482,-0.000738947,0.013229902,93.1968946
11710-12,서울특별시(송파구),구도,서울특별시 송파구,송파나루지하차도,0.36,37.51151114,127.1025563,37.51325147,127.106404,-0.003847639,-0.001740332,204.3377891
41460-71,경기도(용인시),도시계획도로,경기도 용인시,대2-6호(풍덕고가차도),0.67,37.33091543,127.1026644,37.32143173,127.1025435,0.000120884,0.009483704,89.26971726
41460-77,경기도(용인시),도시계획도로,경기도 용인시,중1-33호(죽전지하차도),0.1,37.33844249,127.1038832,37.33065834,127.1038211,6.21123E-05,0.007784149,89.54282764
41460-70,경기도(용인시),지방도,경기도 용인시,23호(풍덕제2고가차도),0.23,37.32537506,127.1039388,37.32004419,127.104786,-0.000847175,0.005330868,99.02986476
41800-19,경기도(연천군),군도,경기도 연천군,도신육교,0.5,38.16788135,127.1043352,38.17298632,127.1039222,0.00041301,-0.005104969,274.6253552
11710-15,서울특별시(송파구),구도,서울특별시 송파구,잠실로,0.38,37.51246922,127.1046469,37.51246922,127.1046469,0,0,NaN
11000-96,서울특별시(동부도로사업소),시도,서울특별시 광진구,천호대로,0.68,37.54468671,127.1057756,37.54259252,127.1071175,-0.00134186,0.002094196,122.6497945
41250-1,경기도(동두천시),지방도,경기도 동두천시,364호선,1.5,37.89018947,127.1059504,37.89105406,127.1220089,-0.016058441,-0.000864596,183.0818635
41460-99,경기도(용인시),국지도,경기도 용인시,23호(고매IC인근),1.1,37.23986976,127.1059882,37.23350879,127.1146662,-0.008678058,0.006360972,143.758775
11260-3,서울특별시(중랑구),시도,서울특별시 중랑구,경춘북로,0.8,37.6201132,127.1060018,37.61641042,127.1033928,0.002609021,0.003702773,54.83098425
41460-104,경기도(용인시),시도,경기도 용인시,29호(한성CC옆길),2.2,37.30553411,127.1061422,37.30308392,127.1174937,-0.011351583,0.002450187,167.8198294
11215-2,서울특별시(광진구),시도,서울특별시 광진구,아차산로,2,37.54824619,127.1072185,37.55840936,127.1136916,-0.00647302,-0.01016317,237.5065524
70204-5,민자고속도로(서울고속도로(주)),고속국도,경기도 남양주시,100호선,1.66,37.67010938,127.1073815,37.6754807,127.0892622,0.018119333,-0.005371324,343.4879873
41250-1,경기도(동두천시),지방도,경기도 동두천시,379호선,0.25,37.86601963,127.1076816,37.86813783,127.1081139,-0.000432349,-0.0021182,258.4637283
11260-1,서울특별시(중랑구),고속국도,서울특별시 중랑구,망우로,0.6,37.60044674,127.1088159,37.60165053,127.1150647,-0.006248799,-0.001203792,190.9040941
41460-69,경기도(용인시),도시계획도로,경기도 용인시,대3-2호(죽전고가차도),0.23,37.32421615,127.1089058,37.32920645,127.1089551,-4.93433E-05,-0.0049903,269.433487
44130-1,충청남도(천안시),지방도,충청남도 천안시,검은들로,0.7,36.81247188,127.1090467,36.81138038,127.1146697,-0.00562303,0.001091502,169.0147681
11710-9,서울특별시(송파구),구도,서울특별시 송파구,강동대로,0.3,37.5288338,127.1092467,37.52739989,127.1121454,-0.002898687,0.00143391,153.6795083
11001-26,서울특별시(시설공단),시도,서울특별시 강남구,동부간선도로,0.6,37.48416256,127.109912,37.47088633,127.1231639,-0.013251971,0.013276236,134.9475916
41460-98,경기도(용인시),국지도,경기도 용인시,"23호(양고개,면허시험장앞)",0.8,37.29195451,127.1099872,37.28514802,127.1057054,0.004281828,0.006806489,57.82681437
11710-20,서울특별시(송파구),시도,서울특별시 송파구,양재대로,0.43,37.49622481,127.1100659,37.49622481,127.1100659,0,0,NaN
41460-66,경기도(용인시),일반국도,경기도 용인시,43호(죽전2교),0.15,37.32624998,127.1100906,37.3248718,127.1116644,-0.001573765,0.001378177,138.7907217
41630-2,경기도(양주시),지방도,경기도 양주시,지방도360,1.3,37.83923623,127.110231,37.84372329,127.1150517,-0.004820615,-0.004487059,222.9475896
41800-13,경기도(연천군),군도,경기도 연천군,군도9호선,0.8,38.13564382,127.110354,38.13427192,127.115903,-0.005548988,0.001371893,166.1130658
11000-92,서울특별시(동부도로사업소),시도,서울특별시 송파구,강동대로로,1.99,37.52906224,127.1103946,37.52777926,127.1110321,-0.000637476,0.001282987,116.4213574
41460-68,경기도(용인시),일반국도,경기도 용인시,43호(꽃뫼 램프교),0.1,37.32469084,127.1105478,37.32463499,127.1116814,-0.001133656,5.58541E-05,177.1793777
41460-112,경기도(용인시),도시계획도로,경기도 용인시,"중1-5호(신촌중~독정초,보정로)",0.8,37.3141533,127.1106334,37.31925783,127.1155485,-0.004915071,-0.005104522,226.0832207
70202-5,민자고속도로(천안논산고속도로(주)),고속국도,충청남도 공주시,25호선,2.6,36.65433,127.1111344,36.677295,127.116583,-0.0054486,-0.022965,256.6529783
41460-72,경기도(용인시),일반국도,경기도 용인시,43호(죽전방음터널),1.09,37.32470248,127.1117666,37.32684999,127.1279956,-0.016228981,-0.002147509,187.5379036
-,경기도(의정부시),지방도,경기도 의정부시,민락로,1.6,37.76039456,127.1118068,37.77345068,127.1157404,-0.003933595,-0.013056119,253.2333064
60400-51,국토관리청(익산청),일반국도,전북특별자치도 임실군,27,1,35.616671,127.112161,35.601489,127.123621,,,
11000-1,서울특별시(동부도로사업소),광역시도,서울특별시 송파구,송파지하차도,0.4,37.49961353,127.112388,37.49585601,127.115686,-0.003298025,0.003757519,131.2738621
60400-28,국토관리청(익산청),일반국도,전북특별자치도 순창군,24호선,1,35.371296,127.113755,35.375715,127.123254,-0.009499,-0.004419,204.9481721
70216-2,서울북부고속도로㈜,위임도로,서울특별시 중랑구,구리포천선,1,37.60116219,127.1140907,37.60999762,127.1147235,,,
41630-1,경기도(양주시),지방도,경기도 양주시,회암고개,1.4,37.84289134,127.1141188,37.83883189,127.1066565,0.007462319,0.004059448,28.5458747
41310-1,경기도(구리시),시도,경기도 구리시,국도43호선,0.3,37.56050432,127.1146437,37.56075414,127.1147505,-0.00010678,-0.000249816,246.8564813
44230-1,충청남도(논산시),시도,충청남도 논산시,시도1호선,2.5,36.31414734,127.1147619,36.31395979,127.130055,-0.01529311,0.00018755,179.2973783
41590-19,경기도(화성시),지방도,경기도 화성시,고매교,0.5,37.23317952,127.1151634,37.21511663,127.1198927,-0.004729321,0.018062886,104.6721343
41650-1,경기도(포천시),시도,경기도 포천시,시도4호선,0.5,37.77335457,127.1154243,37.77826434,127.1158064,-0.000382101,-0.004909765,265.5499386
41130-1,경기도(성남시),시도,경기도 성남시,여수대로,0.12,37.42215935,127.1158027,37.42200279,127.1185586,-0.002755922,0.000156568,176.7484449
41130-2,경기도(성남시),지방도,경기도 성남시,탄천로,0.15,37.42761282,127.1166671,37.42858437,127.1181238,-0.001456724,-0.00097155,213.7009733
70202-6,민자고속도로(천안논산고속도로(주)),고속국도,충청남도 천안시,25호선,1,36.6810769,127.1172075,36.690014,127.118548,-0.0013405,-0.0089371,261.4696419
41130-20,경기도(성남시),시도,경기도 성남시,여수대로,0.2,37.42222743,127.1183796,37.42228698,127.1168922,0.001487382,-5.95472E-05,357.7073937
44130-1,충청남도(천안시),지방도,충청남도 천안시,쌍용3길,1,36.80414386,127.1191029,36.80139287,127.1185203,0.000582584,0.002750993,78.04300185
70212-2,민자고속도로(서울북부고속도로(주)),고속국도,경기도 남양주시,29호선,1,37.69716151,127.1197123,37.70409869,127.1086221,0.01109027,-0.00693718,327.9732182
70100-10,한국도로공사(한국도로공사),고속국도,경기도 용인시,1호선,1,37.09788518,127.1199803,37.10634788,127.116151,0.003829309,-0.008462701,294.3463967
41130-17,경기도(성남시),시도,경기도 성남시,탄천로,0.3,37.43680378,127.1200536,37.43680378,127.1200536,0,0,NaN
11000-98,서울특별시(동부도로사업소),시도,서울특별시 강동구,천호대로,1.09,37.54035108,127.1202855,37.54037207,127.1165483,0.003737209,-2.09929E-05,359.6781582
44130-1,충청남도(천안시),지방도,충청남도 천안시,수곡로,1,36.79060392,127.120343,36.79003229,127.121854,-0.001511097,0.000571625,159.2791273
70202-4,민자고속도로(천안논산고속도로(주)),고속국도,충청남도 공주시,25호선,1,36.6209502,127.1204146,36.6299071,127.120529,-0.0001144,-0.0089569,269.2682423
41460-107,경기도(용인시),시도,경기도 용인시,12호(언동육교),0.5,37.29143683,127.1211418,37.29179623,127.1261718,-0.005030031,-0.000359401,184.0868997
70216-1,서울북부고속도로㈜,위임도로,경기도 포천시,구리포천선,1,37.77416,127.1212,37.78162,127.1229,,,
41460-65,경기도(용인시),도시계획도로,경기도 용인시,중1-1호(죽전동 전내교차로),0.43,37.32522025,127.1212257,37.32134057,127.1230792,-0.001853506,0.003879678,115.5360196
44130-1,충청남도(천안시),지방도,충청남도 천안시,쌍용3길,0.1,36.80394241,127.1212452,36.80122398,127.1213335,-8.82767E-05,0.002718439,91.85993078
41130-9,경기도(성남시),시도,경기도 성남시,산성대로,0.05,37.43279942,127.1212861,37.43241737,127.1212655,2.05959E-05,0.000382046,86.91419269
44130-1,충청남도(천안시),지방도,충청남도 천안시,백석1길,0.3,36.8206093,127.1214508,36.81702427,127.1168992,0.004551565,0.003585037,38.22571305
44130-1,충청남도(천안시),지방도,충청남도 천안시,충무로,1,36.79206484,127.1222219,36.79153628,127.1237542,-0.001532296,0.000528564,160.9681739
44130-1,충청남도(천안시),지방도,충청남도 천안시,삼성대로,0.9,36.83932361,127.1224076,36.83683957,127.1177638,0.004643816,0.002484042,28.142944
45110-15,전라북도(전주시),지방도,전북특별자치도 전주시,백제대로,1,35.82521218,127.1227597,35.81672315,127.1229841,-0.000224369,0.00848903,91.5139992
41460-67,경기도(용인시),도시계획도로,경기도 용인시,중1-1호(현메교),0.4,37.3220666,127.1229101,37.33084057,127.1179793,0.004930835,-0.00877397,299.3353132
45110-16,전라북도(전주시),지방도,전북특별자치도 전주시,백제대로,0.7,35.81210954,127.1231394,35.80611667,127.1231864,-4.70903E-05,0.005992869,90.45020477
44130-1,충청남도(천안시),지방도,충청남도 천안시,쌍용11길,0.5,36.80066594,127.1234418,36.80195753,127.1237779,-0.000336034,-0.001291595,255.4166945
44150-7,충청남도(공주시),시도,충청남도 공주시,중학새마을1길,0.1,36.44672756,127.1240795,36.44648499,127.1245952,-0.000515777,0.000242575,154.8119486
41310-1,경기도(구리시),시도,경기도 구리시,북부간선도로,0.27,37.61046335,127.1241506,37.61092912,127.1299875,-0.005836932,-0.000465769,184.5623566
44130-1,충청남도(천안시),지방도,충청남도 천안시,백석3로,0.4,36.82276434,127.1250615,36.82054208,127.1228947,0.002166862,0.002222258,45.72310174
44130-1,충청남도(천안시),지방도,충청남도 천안시,충무로,1,36.79177916,127.1255111,36.79300068,127.1254516,5.94326E-05,-0.001221518,272.7855106
44150-6,충청남도(공주시),시도,충청남도 공주시,중학새마을2길,0.2,36.44675596,127.1255936,36.44588119,127.1247701,0.000823481,0.000874776,46.73007335
11000-100,서울특별시(동부도로사업소),시도,경기도 구리시,양재대로,3.23,37.574282,127.1261299,37.57480229,127.1270778,-0.000947892,-0.000520291,208.7620443
44130-1,충청남도(천안시),지방도,충청남도 천안시,서부대로,0.7,36.79500109,127.126764,36.7982427,127.1261492,0.000614824,-0.003241609,280.7395063
44130-1,충청남도(천안시),지방도,충청남도 천안시,차량고개로,2,36.65759589,127.1274319,36.6553392,127.1266312,0.00080068,0.002256691,70.46517874
41130-15,경기도(성남시),시도,경기도 성남시,경충대로,0.25,37.42733258,127.127826,37.42739027,127.1305202,-0.0026942,-5.769E-05,181.2266678
45710-3,전라북도(완주군),농어촌도로,전북특별자치도 완주군,비봉 농어촌도로 102호선 ,1.26,36.02700867,127.127834,36.03244288,127.1361453,-0.008311286,-0.005434209,213.1780616
41590-7,경기도(화성시),국지도,경기도 화성시,국지도 23호선,0.5,37.20493827,127.1285369,37.2011022,127.1309052,-0.002368294,0.003836069,121.6901601
41460-64,경기도(용인시),일반국도,경기도 용인시,43(죽전동 대지고개),1.35,37.3269159,127.1287554,37.32807183,127.1380365,-0.009281082,-0.001155933,187.0994689
46000-67,전라남도(도로관리사업소),위임국도,전라남도 곡성군,위임국도15호선,1.1,35.20096408,127.1289704,35.19434338,127.1365593,-0.007588845,0.006620698,138.8977422
45110-7,전라북도(전주시),지방도,전북특별자치도 전주시,안행로,1.87,35.79944554,127.1289832,35.81266628,127.1311475,-0.002164331,-0.013220743,260.7027393
45110-17,전라북도(전주시),지방도,전북특별자치도 전주시,어은로,0.5,35.82387673,127.1294434,35.8200549,127.1297662,-0.000322841,0.003821831,94.82847182
44230-2,충청남도(논산시),시도,충청남도 논산시,시도3호선,2.9,36.10720266,127.1298945,36.08678194,127.1363252,-0.006430763,0.020420715,107.4799277
41310-1,경기도(구리시),시도,경기도 구리시,용암천 및 시도56호선,0.21,37.64058985,127.129927,37.64211291,127.1300709,-0.000143896,-0.001523064,264.6028125
41310-1,경기도(구리시),시도,경기도 구리시,용암천 및 시도56호선,0.21,37.64219903,127.1301996,37.6407756,127.1316563,-0.001456641,0.00142343,135.6606685
44130-1,충청남도(천안시),지방도,충청남도 천안시,신방동 249-10,5,36.7657087,127.1302993,36.76512629,127.1297621,0.000537228,0.000582414,47.31104327
41130-8,경기도(성남시),시도,경기도 성남시,산성대로,0.34,37.43386063,127.1304586,37.43313517,127.1272414,0.0032172,0.00072546,12.70733282
45110-6,전라북도(전주시),지방도,전북특별자치도 전주시,서원로,0.8,35.81244254,127.1305227,35.81592467,127.1383078,-0.00778511,-0.003482128,204.0980392
44130-1,충청남도(천안시),지방도,충청남도 천안시,노태산로,0.4,36.83881684,127.130802,36.83421243,127.127549,0.003253034,0.004604414,54.75866454
70100-8,한국도로공사(한국도로공사),고속국도,경기도 안성시,40호선,1,37.03431744,127.1311118,37.03660785,127.14198,-0.010868178,-0.002290408,191.9006243
11740-24,서울특별시(강동구),시도,서울특별시 강동구,아리수로(보도),1.2,37.55594965,127.1312816,37.55644006,127.1420342,-0.010752604,-0.000490419,182.6114122
45110-2,전라북도(전주시),지방도,전북특별자치도 전주시,백제대로,1.1,35.79610215,127.1320359,35.80255116,127.1253565,0.00667943,-0.006449017,316.0054765
44130-1,충청남도(천안시),지방도,충청남도 천안시,일봉로,1,36.7933865,127.1324168,36.79174583,127.1360617,-0.0036449,0.001640676,155.7660993
